dataset,backbone,strategy,unfreeze_pct,Direction,task,n_classes,total_params,trainable_params,batch_size,learning_rate,epochs_trained,best_epoch,best_val_primary,test_loss,training_time_sec,seed,test_primary,test_auc_macro,test_acc,test_acc_hamming,test_auc,test_auc_micro
chestmnist,resnet18,full,0,0,multilabel,14,11183694,11183694,64,0.0001,28,13,0.8131210170641338,0.15424978484710059,1209.73464012146,43,0.8147547074210949,0.8147547074210949,0.5287299959880534,0.947975240557597,0.8147547074210949,0.8687642798590017
chestmnist,resnet18,partial,40,end,multilabel,14,11183694,10500622,64,0.0001,26,11,0.7998978898594974,0.15618226004292143,1111.4320795536041,42,0.8041733809643695,0.8041733809643695,0.5310034324432755,0.9481057880291153,0.8041733809643695,0.8607341657979589
chestmnist,densenet121,full,0,0,multilabel,14,6968206,6968206,64,0.0001,20,5,0.834179260150942,0.1496358685131766,2001.8909184932709,47,0.8307349302407284,0.8307349302407284,0.5306468149601035,0.9484878781896569,0.8307349304877911,0.8775252190521536
chestmnist,vit_base_patch16_224,partial,60,end,multilabel,14,85809422,56713742,64,0.0001,21,6,0.825147412413787,0.15338512433645052,1868.794774055481,42,0.8225348151188969,0.8225348151188969,0.5234253109258682,0.9473607122160592,0.8225348146285404,0.8700920628826275
chestmnist,densenet121,partial,60,start,multilabel,14,6968206,4272206,64,0.0001,25,10,0.8299773041949344,0.15081747341105062,2235.6863951683044,47,0.8278990058846948,0.8278990058846948,0.5266348682744172,0.9477682750539702,0.8278990058846948,0.8765594075843824
chestmnist,resnet18,partial,40,end,multilabel,14,11183694,10500622,64,0.0001,28,13,0.8025475890184245,0.15690395439791882,1205.2597172260284,40,0.8050979717689429,0.8050979717689429,0.5279721838363126,0.9477364342072584,0.8050979716905081,0.8608260274422774
chestmnist,resnet18,partial,40,start,multilabel,14,11183694,680718,64,0.0001,73,70,0.803154638996576,0.15576419601498168,3068.6301562786102,44,0.8039702981577614,0.8039702981577614,0.5299335799937592,0.9479338474568716,0.8039702979891337,0.8616327514366617
chestmnist,vit_base_patch16_224,partial,40,end,multilabel,14,85809422,35450126,64,0.0001,19,4,0.8174466164756825,0.1546749452452714,1398.2276380062103,48,0.8201551954944705,0.8201551954944705,0.5293540765836046,0.9480102654889799,0.820155195004114,0.8654072553050457
chestmnist,swin_tiny_patch4_window7_224,partial,40,start,multilabel,14,27530120,2903708,64,0.0001,36,21,0.8350995378823473,0.15187081951446343,3278.28884601593,44,0.8337936767141514,0.8337936767141514,0.5221325725493692,0.9471664830511173,0.8337936772045078,0.8788292807487983
chestmnist,densenet121,partial,20,end,multilabel,14,6968206,2698766,64,0.0001,20,7,0.8014180811489975,0.1585203505988814,981.0747668743134,47,0.8004905555581178,0.8004905555581178,0.5280613382071057,0.9476440957517942,0.8004905555581178,0.8571787430903567
chestmnist,resnet18,full,0,0,multilabel,14,11183694,11183694,64,0.0001,25,10,0.8158287562021069,0.15372195116050563,1074.3545353412628,41,0.8155725250208368,0.8155725250208368,0.5302010431061382,0.9483382262101114,0.8155725243618525,0.8672050260633534
chestmnist,swin_tiny_patch4_window7_224,partial,60,end,multilabel,14,27530120,24853574,64,0.0001,22,7,0.8298500457289002,0.1505212507866047,1437.8386027812958,45,0.8346653769795892,0.8346653769795892,0.5276155663531404,0.948207678738593,0.8346653759988764,0.8776498636505624
chestmnist,densenet121,partial,20,start,multilabel,14,6968206,382670,64,0.0001,84,69,0.8132015347898428,0.15499443365552826,6790.9856133461,41,0.8119561268926022,0.8119561268926022,0.5275264119823474,0.9476313594131095,0.8119561268926022,0.8648532964789167
chestmnist,resnet18,LP,0,0,multilabel,14,11183694,7182,64,0.0001,115,100,0.7187950548096584,0.17114589575603817,4901.429876804352,43,0.7220736185782677,0.7220736185782677,0.5314046271118441,0.9473416077080322,0.7220736179192835,0.8118055016803052
chestmnist,swin_tiny_patch4_window7_224,partial,20,start,multilabel,14,27530120,681338,64,0.0001,63,48,0.8193789321587059,0.1543210520279034,5575.796943187714,46,0.8211481280960083,0.8211481280960083,0.5316720902242232,0.9483891715648503,0.8211481266161079,0.869300808345341
chestmnist,swin_tiny_patch4_window7_224,full,0,0,multilabel,14,27530120,27530120,64,0.0001,22,7,0.8371474747968508,0.14859605313111574,2259.5112862586975,41,0.8349899663286656,0.8349899663286656,0.5298444256229662,0.9481885742305659,0.8349899674780064,0.8811848294031651
chestmnist,swin_tiny_patch4_window7_224,partial,60,start,multilabel,14,27530120,8233184,64,0.0001,26,11,0.8384528259841776,0.15250570042605413,2422.8073394298553,46,0.8327088568879553,0.8327088568879553,0.5321624392635849,0.9486438983385446,0.8327088568879553,0.8779215438152999
chestmnist,swin_tiny_patch4_window7_224,full,0,0,multilabel,14,27530120,27530120,64,0.0001,23,8,0.8363078479848781,0.1497064092093044,2367.632970094681,45,0.8339551948065397,0.8339551948065397,0.529131190656622,0.9483541466334673,0.8339551935385393,0.8797273142340386
chestmnist,vit_base_patch16_224,partial,40,end,multilabel,14,85809422,35450126,64,0.0001,20,5,0.8193566717748837,0.15409448961501787,1470.1611731052399,42,0.8201114153158112,0.8201114153158112,0.5312263183702581,0.9482172309926066,0.8201114158061678,0.8692040895825829
chestmnist,swin_tiny_patch4_window7_224,partial,40,end,multilabel,14,27530120,19524098,64,0.0001,22,7,0.8304583702750093,0.15203887290000237,1291.6863896846771,48,0.8243114962283701,0.8243114962283701,0.5297552712521731,0.9482108628232642,0.8243114967187265,0.8722587756635231
chestmnist,vit_base_patch16_224,partial,40,end,multilabel,14,85809422,35450126,64,0.0001,20,5,0.8193445866328855,0.1538674564358176,1479.02303647995,40,0.8201740562740543,0.8201740562740543,0.5263674051620381,0.9474498665868523,0.8201740562740543,0.8683296427701244
