,dataset,run_name,summary_path,Direction,backbone,batch_size,best_epoch,best_val_primary,epochs_trained,learning_rate,n_classes,seed,strategy,task,test_acc,test_auc,test_auc_macro,test_f1_macro,test_loss,test_primary,total_params,trainable_params,training_time_sec,unfreeze_pct
77,breastmnist,breastmnist_swin_tiny_patch4_window7_224_partial_pct60_dirstart_seed40,breastmnist/breastmnist_swin_tiny_patch4_window7_224_partial_pct60_dirstart_seed40/summary.json,start,swin_tiny_patch4_window7_224,64,30,0.9933166248955724,45,0.0001,2,40,partial,classification,0.8910256410256411,0.925438596491228,,0.847996790279131,0.6062859694163004,0.925438596491228,27520892,8223956,109.2188756465912,60
78,breastmnist,breastmnist_resnet18_full_pct0_seed45,breastmnist/breastmnist_resnet18_full_pct0_seed45/summary.json,0,resnet18,64,46,0.9557226399331664,53,0.0001,2,45,full,classification,0.8974358974358975,0.9331662489557226,,0.8608385370205174,0.3148357967535655,0.9331662489557226,11177538,11177538,83.67466068267822,0
79,breastmnist,breastmnist_vit_base_patch16_224_partial_pct40_dirstart_seed49,breastmnist/breastmnist_vit_base_patch16_224_partial_pct40_dirstart_seed49/summary.json,start,vit_base_patch16_224,64,24,0.9899749373433584,39,0.0001,2,49,partial,classification,0.9102564102564102,0.9143692564745196,,0.8859649122807018,0.467608372370402,0.9143692564745196,85800194,35440898,88.25717616081238,40
80,breastmnist,breastmnist_vit_base_patch16_224_partial_pct40_dirstart_seed48,breastmnist/breastmnist_vit_base_patch16_224_partial_pct40_dirstart_seed48/summary.json,start,vit_base_patch16_224,64,22,0.9866332497911444,37,0.0001,2,48,partial,classification,0.8653846153846154,0.9097744360902256,,0.8276424475193349,0.5375106036663055,0.9097744360902256,85800194,35440898,98.3197901248932,40
81,breastmnist,breastmnist_resnet18_full_pct0_seed42,breastmnist/breastmnist_resnet18_full_pct0_seed42/summary.json,0,resnet18,64,47,0.9406850459482038,62,0.0001,2,42,full,classification,0.8717948717948718,0.9053884711779449,,0.8318965517241379,0.3753501276175181,0.9053884711779449,11177538,11177538,87.81906461715698,0
82,breastmnist,breastmnist_densenet121_full_pct0_seed48,breastmnist/breastmnist_densenet121_full_pct0_seed48/summary.json,0,densenet121,64,11,0.9841269841269842,26,0.0001,2,48,full,classification,0.8910256410256411,0.9024644945697576,,0.847996790279131,0.3503310034672419,0.9024644945697576,6955906,6955906,47.43495750427246,0
83,breastmnist,breastmnist_swin_tiny_patch4_window7_224_partial_pct60_dirstart_seed49,breastmnist/breastmnist_swin_tiny_patch4_window7_224_partial_pct60_dirstart_seed49/summary.json,start,swin_tiny_patch4_window7_224,64,12,0.987468671679198,27,0.0001,2,49,partial,classification,0.8910256410256411,0.9300334168755222,,0.847996790279131,0.3522540330886841,0.9300334168755222,27520892,8223956,54.45023465156555,60
84,breastmnist,breastmnist_densenet121_partial_pct20_dirstart_seed49,breastmnist/breastmnist_densenet121_partial_pct20_dirstart_seed49/summary.json,start,densenet121,64,90,0.9565580618212196,105,0.0001,2,49,partial,classification,0.8461538461538461,0.8650793650793651,,0.7833333333333333,0.4023963610331217,0.8650793650793651,6955906,370370,183.10348391532895,20
85,breastmnist,breastmnist_vit_base_patch16_224_partial_pct60_dirstart_seed44,breastmnist/breastmnist_vit_base_patch16_224_partial_pct60_dirstart_seed44/summary.json,start,vit_base_patch16_224,64,42,0.9891395154553048,57,0.0001,2,44,partial,classification,0.8782051282051282,0.9352548036758564,,0.8415905082571749,0.5705336531003317,0.9352548036758564,85800194,56704514,421.91544556617737,60
86,breastmnist,breastmnist_swin_tiny_patch4_window7_224_full_pct0_seed46,breastmnist/breastmnist_swin_tiny_patch4_window7_224_full_pct0_seed46/summary.json,0,swin_tiny_patch4_window7_224,64,10,0.9949874686716792,25,0.0001,2,46,full,classification,0.8525641025641025,0.9519632414369256,,0.7765182186234818,0.4128440121809641,0.9519632414369256,27520892,27520892,58.44507098197937,0
87,breastmnist,breastmnist_vit_base_patch16_224_partial_pct40_dirstart_seed44,breastmnist/breastmnist_vit_base_patch16_224_partial_pct40_dirstart_seed44/summary.json,start,vit_base_patch16_224,64,28,0.996658312447786,43,0.0001,2,44,partial,classification,0.903846153846154,0.9273182957393484,,0.8787250583052604,0.5467627743879954,0.9273182957393484,85800194,35440898,254.36818718910217,40
88,breastmnist,breastmnist_densenet121_partial_pct60_dirstart_seed44,breastmnist/breastmnist_densenet121_partial_pct60_dirstart_seed44/summary.json,start,densenet121,64,23,0.9849624060150376,38,0.0001,2,44,partial,classification,0.903846153846154,0.9028822055137844,,0.8706825089803814,0.3315999458233515,0.9028822055137844,6955906,4259906,335.41588735580444,60
89,breastmnist,breastmnist_swin_tiny_patch4_window7_224_partial_pct40_dirstart_seed41,breastmnist/breastmnist_swin_tiny_patch4_window7_224_partial_pct40_dirstart_seed41/summary.json,start,swin_tiny_patch4_window7_224,64,25,0.9891395154553048,40,0.0001,2,41,partial,classification,0.8910256410256411,0.9321219715956558,,0.847996790279131,0.3309168716271718,0.9321219715956558,27520892,2894480,75.73997187614441,40
90,breastmnist,breastmnist_swin_tiny_patch4_window7_224_partial_pct40_dirstart_seed43,breastmnist/breastmnist_swin_tiny_patch4_window7_224_partial_pct40_dirstart_seed43/summary.json,start,swin_tiny_patch4_window7_224,64,43,0.985797827903091,58,0.0001,2,43,partial,classification,0.903846153846154,0.93796992481203,,0.8787250583052604,0.3536597788333893,0.93796992481203,27520892,2894480,400.5555899143219,40
91,breastmnist,breastmnist_resnet18_partial_pct60_dirend_seed41,breastmnist/breastmnist_resnet18_partial_pct60_dirend_seed41/summary.json,end,resnet18,64,63,0.9440267335004178,78,0.0001,2,41,partial,classification,0.8910256410256411,0.9429824561403508,,0.8534401768444322,0.33509561419487,0.9429824561403508,11177538,11020034,142.76914286613464,60
92,breastmnist,breastmnist_resnet18_full_pct0_seed40,breastmnist/breastmnist_resnet18_full_pct0_seed40/summary.json,0,resnet18,64,80,0.9757727652464496,95,0.0001,2,40,full,classification,0.8846153846153846,0.9206349206349208,,0.8461538461538463,0.4522284964720408,0.9206349206349208,11177538,11177538,123.77503323554993,0
93,breastmnist,breastmnist_swin_tiny_patch4_window7_224_partial_pct40_dirend_seed42,breastmnist/breastmnist_swin_tiny_patch4_window7_224_partial_pct40_dirend_seed42/summary.json,end,swin_tiny_patch4_window7_224,64,13,0.9891395154553048,28,0.0001,2,42,partial,classification,0.9166666666666666,0.9360902255639098,,0.8916145582812249,0.4627313117186228,0.9360902255639098,27520892,19514870,56.77872395515442,40
94,breastmnist,breastmnist_swin_tiny_patch4_window7_224_full_pct0_seed41,breastmnist/breastmnist_swin_tiny_patch4_window7_224_full_pct0_seed41/summary.json,0,swin_tiny_patch4_window7_224,64,18,0.9883040935672516,30,0.0001,2,41,full,classification,0.9294871794871796,0.93796992481203,,0.9097174725101278,0.5161020259062449,0.93796992481203,27520892,27520892,65.11429572105408,0
95,breastmnist,breastmnist_densenet121_partial_pct60_dirstart_seed49,breastmnist/breastmnist_densenet121_partial_pct60_dirstart_seed49/summary.json,start,densenet121,64,44,0.989139515455305,59,0.0001,2,49,partial,classification,0.8846153846153846,0.8999582289055973,,0.8487068965517242,0.4140456219514211,0.8999582289055973,6955906,4259906,109.17454719543456,60
96,breastmnist,breastmnist_swin_tiny_patch4_window7_224_LP_pct0_seed40,breastmnist/breastmnist_swin_tiny_patch4_window7_224_LP_pct0_seed40/summary.json,0,swin_tiny_patch4_window7_224,64,94,0.9030910609857978,109,0.0001,2,40,LP,classification,0.8461538461538461,0.8847117794486214,,0.7789846517119244,0.3759269813696543,0.8847117794486214,27520892,1538,183.8261251449585,0
97,breastmnist,breastmnist_densenet121_full_pct0_seed40,breastmnist/breastmnist_densenet121_full_pct0_seed40/summary.json,0,densenet121,64,12,0.9866332497911444,27,0.0001,2,40,full,classification,0.8653846153846154,0.9360902255639098,,0.8046162104133119,0.3282547692457835,0.9360902255639098,6955906,6955906,68.05094194412231,0
98,breastmnist,breastmnist_densenet121_full_pct0_seed49,breastmnist/breastmnist_densenet121_full_pct0_seed49/summary.json,0,densenet121,64,25,0.9883040935672516,40,0.0001,2,49,full,classification,0.903846153846154,0.924812030075188,,0.8683544303797468,0.3522219757239024,0.924812030075188,6955906,6955906,84.03866076469421,0
99,breastmnist,breastmnist_resnet18_partial_pct20_dirend_seed47,breastmnist/breastmnist_resnet18_partial_pct20_dirend_seed47/summary.json,end,resnet18,64,59,0.9381787802840434,74,0.0001,2,47,partial,classification,0.8653846153846154,0.9197994987468672,,0.8156962025316455,0.3153843283653259,0.9197994987468672,11177538,8394754,117.6604676246643,20
100,breastmnist,breastmnist_swin_tiny_patch4_window7_224_LP_pct0_seed44,breastmnist/breastmnist_swin_tiny_patch4_window7_224_LP_pct0_seed44/summary.json,0,swin_tiny_patch4_window7_224,64,77,0.9223057644110276,92,0.0001,2,44,LP,classification,0.8525641025641025,0.8830409356725146,,0.7814194334450197,0.3752250174681346,0.8830409356725146,27520892,1538,140.0336034297943,0
101,breastmnist,breastmnist_densenet121_LP_pct0_seed46,breastmnist/breastmnist_densenet121_LP_pct0_seed46/summary.json,0,densenet121,64,104,0.9089390142021722,119,0.0001,2,46,LP,classification,0.8397435897435898,0.8406432748538012,,0.7452811704003657,0.4225228726863861,0.8406432748538012,6955906,2050,153.41807341575625,0
102,breastmnist,breastmnist_swin_tiny_patch4_window7_224_partial_pct20_dirend_seed43,breastmnist/breastmnist_swin_tiny_patch4_window7_224_partial_pct20_dirend_seed43/summary.json,end,swin_tiny_patch4_window7_224,64,21,0.9832915622389308,36,0.0001,2,43,partial,classification,0.9230769230769232,0.931704260651629,,0.8991379310344827,0.4719300170739491,0.931704260651629,27520892,15961886,175.71943354606628,20
103,breastmnist,breastmnist_densenet121_partial_pct40_dirstart_seed49,breastmnist/breastmnist_densenet121_partial_pct40_dirstart_seed49/summary.json,start,densenet121,64,57,0.9615705931495404,71,0.0001,2,49,partial,classification,0.8846153846153846,0.914578111946533,,0.8434433541480821,0.3247754027446111,0.914578111946533,6955906,1290050,132.67166876792908,40
104,breastmnist,breastmnist_swin_tiny_patch4_window7_224_partial_pct40_dirstart_seed48,breastmnist/breastmnist_swin_tiny_patch4_window7_224_partial_pct40_dirstart_seed48/summary.json,start,swin_tiny_patch4_window7_224,64,28,0.985797827903091,43,0.0001,2,48,partial,classification,0.8846153846153846,0.9362990810359232,,0.8375,0.3933105270067851,0.9362990810359232,27520892,2894480,90.75612759590148,40
105,breastmnist,breastmnist_swin_tiny_patch4_window7_224_full_pct0_seed49,breastmnist/breastmnist_swin_tiny_patch4_window7_224_full_pct0_seed49/summary.json,0,swin_tiny_patch4_window7_224,64,20,0.9924812030075189,35,0.0001,2,49,full,classification,0.9294871794871796,0.9580200501253132,,0.912337164750958,0.317046711842219,0.9580200501253132,27520892,27520892,79.54010581970215,0
106,breastmnist,breastmnist_resnet18_partial_pct60_dirstart_seed40,breastmnist/breastmnist_resnet18_partial_pct60_dirstart_seed40/summary.json,start,resnet18,64,50,0.9114452798663324,65,0.0001,2,40,partial,classification,0.8653846153846154,0.9206349206349208,,0.7959514170040486,0.3759709596633911,0.9206349206349208,11177538,2774274,86.33399558067322,60
107,breastmnist,breastmnist_vit_base_patch16_224_partial_pct40_dirstart_seed47,breastmnist/breastmnist_vit_base_patch16_224_partial_pct40_dirstart_seed47/summary.json,start,vit_base_patch16_224,64,21,0.9924812030075189,36,0.0001,2,47,partial,classification,0.8525641025641025,0.9108187134502924,,0.8050741565708698,0.480073591073354,0.9108187134502924,85800194,35440898,89.0403847694397,40
108,breastmnist,breastmnist_swin_tiny_patch4_window7_224_partial_pct40_dirend_seed45,breastmnist/breastmnist_swin_tiny_patch4_window7_224_partial_pct40_dirend_seed45/summary.json,end,swin_tiny_patch4_window7_224,64,31,0.9891395154553048,46,0.0001,2,45,partial,classification,0.8910256410256411,0.9337928153717628,,0.8534401768444322,0.591977576414744,0.9337928153717628,27520892,19514870,73.67832374572754,40
109,breastmnist,breastmnist_resnet18_LP_pct0_seed49,breastmnist/breastmnist_resnet18_LP_pct0_seed49/summary.json,0,resnet18,64,4,0.4269005847953216,19,0.0001,2,49,LP,classification,0.7307692307692307,0.370718462823726,,0.4222222222222222,0.6283507148424784,0.370718462823726,11177538,1026,21.338654279708862,0
110,breastmnist,breastmnist_swin_tiny_patch4_window7_224_LP_pct0_seed48,breastmnist/breastmnist_swin_tiny_patch4_window7_224_LP_pct0_seed48/summary.json,0,swin_tiny_patch4_window7_224,64,85,0.9097744360902256,100,0.0001,2,48,LP,classification,0.8653846153846154,0.8905597326649958,,0.8004264392324094,0.3754367033640544,0.8905597326649958,27520892,1538,158.61659836769104,0
111,breastmnist,breastmnist_densenet121_LP_pct0_seed42,breastmnist/breastmnist_densenet121_LP_pct0_seed42/summary.json,0,densenet121,64,43,0.9189640768588136,58,0.0001,2,42,LP,classification,0.8205128205128205,0.856516290726817,,0.703502579418952,0.426105797290802,0.856516290726817,6955906,2050,77.8654146194458,0
112,breastmnist,breastmnist_vit_base_patch16_224_partial_pct60_dirstart_seed45,breastmnist/breastmnist_vit_base_patch16_224_partial_pct60_dirstart_seed45/summary.json,start,vit_base_patch16_224,64,25,0.9908103592314118,40,0.0001,2,45,partial,classification,0.8782051282051282,0.9104010025062658,,0.8332489451476793,0.4420718053976695,0.9104010025062658,85800194,56704514,114.16399765014648,60
113,breastmnist,breastmnist_densenet121_partial_pct60_dirend_seed42,breastmnist/breastmnist_densenet121_partial_pct60_dirend_seed42/summary.json,end,densenet121,64,9,0.9807852965747704,24,0.0001,2,42,partial,classification,0.8653846153846154,0.8930659983291562,,0.8220242299125333,0.3535627325375874,0.8930659983291562,6955906,6576002,41.89280295372009,60
114,breastmnist,breastmnist_vit_base_patch16_224_partial_pct60_dirend_seed44,breastmnist/breastmnist_vit_base_patch16_224_partial_pct60_dirend_seed44/summary.json,end,vit_base_patch16_224,64,5,0.9883040935672516,20,0.0001,2,44,partial,classification,0.8653846153846154,0.883249791144528,,0.8004264392324094,0.4145876268545787,0.883249791144528,85800194,56704514,95.58298850059508,60
115,breastmnist,breastmnist_resnet18_partial_pct40_dirstart_seed40,breastmnist/breastmnist_resnet18_partial_pct40_dirstart_seed40/summary.json,start,resnet18,64,91,0.8713450292397661,106,0.0001,2,40,partial,classification,0.7756410256410257,0.8913951545530493,,0.6022437531871494,0.431876391172409,0.8913951545530493,11177538,674562,125.84305834770204,40
116,breastmnist,breastmnist_densenet121_partial_pct40_dirstart_seed48,breastmnist/breastmnist_densenet121_partial_pct40_dirstart_seed48/summary.json,start,densenet121,64,90,0.9699248120300752,105,0.0001,2,48,partial,classification,0.8653846153846154,0.9035087719298246,,0.8122313291683384,0.3415144234895706,0.9035087719298246,6955906,1290050,197.30498361587524,40
117,breastmnist,breastmnist_vit_base_patch16_224_partial_pct20_dirend_seed40,breastmnist/breastmnist_vit_base_patch16_224_partial_pct20_dirend_seed40/summary.json,end,vit_base_patch16_224,64,30,0.987468671679198,45,0.0001,2,40,partial,classification,0.9102564102564102,0.9490392648287383,,0.8803418803418803,0.5649207433064779,0.9490392648287383,85800194,21265154,73.9931869506836,20
118,breastmnist,breastmnist_swin_tiny_patch4_window7_224_partial_pct60_dirstart_seed48,breastmnist/breastmnist_swin_tiny_patch4_window7_224_partial_pct60_dirstart_seed48/summary.json,start,swin_tiny_patch4_window7_224,64,36,0.9899749373433584,51,0.0001,2,48,partial,classification,0.9230769230769232,0.949874686716792,,0.8991379310344827,0.3969937662283579,0.949874686716792,27520892,8223956,93.5811734199524,60
119,breastmnist,breastmnist_swin_tiny_patch4_window7_224_partial_pct40_dirstart_seed40,breastmnist/breastmnist_swin_tiny_patch4_window7_224_partial_pct40_dirstart_seed40/summary.json,start,swin_tiny_patch4_window7_224,64,46,0.9899749373433584,61,0.0001,2,40,partial,classification,0.9166666666666666,0.939640768588137,,0.8916145582812249,0.3924116988976796,0.939640768588137,27520892,2894480,129.6305422782898,40
120,breastmnist,breastmnist_vit_base_patch16_224_partial_pct20_dirend_seed45,breastmnist/breastmnist_vit_base_patch16_224_partial_pct20_dirend_seed45/summary.json,end,vit_base_patch16_224,64,21,0.97827903091061,34,0.0001,2,45,partial,classification,0.8910256410256411,0.9375522138680032,,0.8604724575156522,0.5518589814503988,0.9375522138680032,85800194,21265154,64.87017774581909,20
121,breastmnist,breastmnist_swin_tiny_patch4_window7_224_partial_pct60_dirend_seed46,breastmnist/breastmnist_swin_tiny_patch4_window7_224_partial_pct60_dirend_seed46/summary.json,end,swin_tiny_patch4_window7_224,64,22,0.9857978279030912,23,0.0001,2,46,partial,classification,0.8846153846153846,0.9344193817878028,,0.8594594594594596,0.4619394938151042,0.9344193817878028,27520892,24844346,42.479594230651855,60
